,jobid,electron_threshold,electron_softmax,primary_softmax,vertex_threshold,muon_threshold,signal_count,background_count,signal_count_all,purity,efficiency,f1_score,sensitivity
3238,3238,400.0,0.8,0.95,3.0,,193,38,317,0.8354978354978355,0.6088328075709779,0.7043795620437957,12.698467712723541
3239,3239,250.0,0.9,0.8,,10.0,216,51,366,0.8089887640449438,0.5901639344262295,0.6824644549763033,13.218985325421459
3240,3240,350.0,0.9,,,10.0,194,48,331,0.8016528925619835,0.5861027190332326,0.6771378708551483,12.470792322744567
3241,3241,100.0,0.8,0.99,5.0,50.0,257,51,403,0.8344155844155844,0.6377171215880894,0.7229254571026723,14.643934075063475
3242,3242,250.0,0.9,0.9,2.0,50.0,185,29,366,0.8644859813084113,0.505464480874317,0.6379310344827586,12.64633964995627
3243,3243,225.0,0.6,0.8,3.0,10.0,267,60,379,0.8165137614678899,0.7044854881266491,0.7563739376770539,14.765133738369139
3244,3244,300.0,,0.9,5.0,0.0,261,62,351,0.8080495356037152,0.7435897435897436,0.7744807121661721,14.522428474348553
3245,3245,300.0,0.9,0.8,3.0,0.0,186,30,351,0.8611111111111112,0.5299145299145299,0.6560846560846562,12.655697004379753
3246,3246,250.0,0.8,0.95,5.0,10.0,238,48,366,0.8321678321678322,0.6502732240437158,0.7300613496932515,14.073235024540166
3247,3247,100.0,0.7,0.9,5.0,,296,81,403,0.7851458885941645,0.7344913151364765,0.7589743589743589,15.2447755976883
3248,3248,500.0,,,3.5,0.0,202,40,274,0.8347107438016529,0.7372262773722628,0.7829457364341086,12.985051799971146
3249,3249,200.0,0.9,0.99,2.0,,196,29,386,0.8711111111111111,0.5077720207253886,0.6415711947626842,13.066666666666666
3250,3250,250.0,,0.95,,10.0,299,112,366,0.7274939172749392,0.8169398907103825,0.7696267696267696,14.748582347643003
3251,3251,225.0,0.6,,3.0,0.0,267,61,379,0.8140243902439024,0.7044854881266491,0.7553041018387553,14.742608730992012
3252,3252,500.0,,0.99,3.5,25.0,202,38,274,0.8416666666666667,0.7372262773722628,0.7859922178988328,13.039043932231637
3253,3253,400.0,0.7,0.8,3.0,0.0,209,41,317,0.836,0.6593059936908517,0.7372134038800705,13.218320619503826
3254,3254,400.0,,0.8,2.0,0.0,208,40,317,0.8387096774193549,0.6561514195583596,0.736283185840708,13.208013208019812
3255,3255,500.0,,0.99,3.5,,205,45,274,0.82,0.7481751824817519,0.782442748091603,12.965338406690355
3256,3256,100.0,0.8,0.99,,10.0,278,69,403,0.8011527377521613,0.6898263027295285,0.7413333333333333,14.923821933241527
3257,3257,400.0,0.9,0.99,,,181,47,317,0.793859649122807,0.5709779179810726,0.6642201834862386,11.987017831438646
3258,3258,500.0,,0.9,3.5,10.0,202,39,274,0.8381742738589212,0.7372262773722628,0.7844660194174757,13.011963853296782
3259,3259,225.0,0.9,,2.0,25.0,190,29,379,0.867579908675799,0.5013192612137203,0.6354515050167224,12.839010189590233
3260,3260,300.0,,,3.0,,260,63,351,0.804953560371517,0.7407407407407407,0.771513353115727,14.466786985941088
3261,3261,500.0,,0.9,,0.0,226,73,274,0.7558528428093646,0.8248175182481752,0.7888307155322862,13.06991746243703
3262,3262,350.0,0.6,0.8,3.0,50.0,233,46,331,0.8351254480286738,0.7039274924471299,0.7639344262295081,13.949345124079516
3263,3263,0.0,0.6,0.9,,25.0,333,201,409,0.6235955056179775,0.8141809290953546,0.7062566277836692,14.410319336183584
3264,3264,225.0,0.7,0.99,2.0,0.0,233,43,379,0.8442028985507246,0.6147757255936676,0.7114503816793892,14.024951884492111
3265,3265,350.0,0.7,0.8,3.0,,226,48,331,0.8248175182481752,0.6827794561933535,0.7471074380165289,13.653159309262
3266,3266,225.0,0.8,0.95,3.0,10.0,239,42,379,0.8505338078291815,0.6306068601583114,0.7242424242424242,14.257544671898255
3267,3267,100.0,0.8,0.95,,25.0,294,79,403,0.7882037533512064,0.7295285359801489,0.7577319587628866,15.222742968507832
3268,3268,0.0,0.8,0.8,4.0,0.0,272,88,409,0.7555555555555555,0.6650366748166259,0.7074122236671001,14.335658726096653
3269,3269,100.0,0.8,0.99,4.0,0.0,252,48,403,0.84,0.6253101736972705,0.716927453769559,14.549226783578568
3270,3270,100.0,0.9,0.8,5.0,10.0,230,36,403,0.8646616541353384,0.5707196029776674,0.6875934230194319,14.102204808154214
3271,3271,400.0,,0.95,3.5,25.0,225,46,317,0.8302583025830258,0.7097791798107256,0.7653061224489796,13.667776632692707
3272,3272,0.0,,0.99,4.0,,292,103,409,0.739240506329114,0.7139364303178484,0.7263681592039801,14.692114478457526
3273,3273,250.0,0.6,0.8,3.0,10.0,260,58,366,0.8176100628930818,0.7103825136612022,0.760233918128655,14.580076006393153
3274,3274,250.0,0.6,,2.0,10.0,240,51,366,0.8247422680412371,0.6557377049180327,0.730593607305936,14.069049162253181
3275,3275,350.0,0.7,0.99,4.0,100.0,222,48,331,0.8222222222222222,0.6706948640483383,0.7387687188019967,13.510489751794099
3276,3276,300.0,0.8,0.95,3.0,100.0,223,39,351,0.851145038167939,0.6353276353276354,0.7275693311582381,13.776986009699304
3277,3277,100.0,0.6,0.9,2.0,,278,87,403,0.7616438356164383,0.6898263027295285,0.7239583333333334,14.551185048007941
3278,3278,100.0,0.8,,3.5,50.0,270,53,403,0.8359133126934984,0.6699751861042184,0.743801652892562,15.023201870015745
3279,3279,225.0,0.8,0.95,5.0,25.0,245,48,379,0.8361774744027304,0.6464379947229552,0.7291666666666666,14.313052827006157
3280,3280,0.0,0.8,,3.5,50.0,275,132,409,0.6756756756756757,0.6723716381418093,0.6740196078431372,13.631243920156766
3281,3281,200.0,0.8,0.99,3.5,25.0,244,41,386,0.856140350877193,0.6321243523316062,0.7272727272727273,14.453312617321853
3282,3282,225.0,0.8,0.8,3.0,50.0,239,42,379,0.8505338078291815,0.6306068601583114,0.7242424242424242,14.257544671898255
3283,3283,100.0,0.8,0.9,,0.0,298,80,403,0.7883597883597884,0.739454094292804,0.763124199743918,15.327466096234463
3284,3284,400.0,,0.95,3.0,50.0,223,45,317,0.832089552238806,0.7034700315457413,0.7623931623931623,13.621893045728031
3285,3285,0.0,,,3.5,10.0,312,329,409,0.48673946957878317,0.7628361858190709,0.5942857142857142,12.323259086320482
3286,3286,100.0,0.9,0.9,2.0,10.0,213,29,403,0.8801652892561983,0.5285359801488834,0.6604651162790698,13.692158581157694
3287,3287,250.0,0.6,0.99,5.0,10.0,261,59,366,0.815625,0.7131147540983607,0.760932944606414,14.590343553186127
3288,3288,400.0,0.7,0.99,3.0,100.0,208,42,317,0.832,0.6561514195583596,0.7336860670194003,13.155075066300459
3289,3289,400.0,,0.95,5.0,100.0,231,53,317,0.8133802816901409,0.7287066246056783,0.7687188019966722,13.707328152139006
3290,3290,350.0,0.7,0.8,5.0,10.0,230,51,331,0.8185053380782918,0.6948640483383686,0.7516339869281047,13.720649684253551
3291,3291,100.0,,,2.0,100.0,283,105,403,0.729381443298969,0.7022332506203474,0.7155499367888749,14.36714823664071
3292,3292,400.0,0.7,0.99,2.0,0.0,194,34,317,0.8508771929824561,0.61198738170347,0.7119266055045871,12.847963863530925
3293,3293,350.0,0.8,0.95,,50.0,233,63,331,0.7871621621621622,0.7039274924471299,0.7432216905901116,13.542849913654946
3294,3294,0.0,0.9,0.8,3.5,100.0,229,59,409,0.7951388888888888,0.5599022004889975,0.6571018651362984,13.493954407643283
3295,3295,400.0,0.9,0.95,4.0,100.0,163,32,317,0.8358974358974359,0.5141955835962145,0.63671875,11.672672446842757
3296,3296,100.0,0.9,0.8,,0.0,247,51,403,0.8288590604026845,0.6129032258064516,0.7047075606276747,14.308325825178258
3297,3297,250.0,0.7,0.8,2.0,,234,50,366,0.823943661971831,0.639344262295082,0.7200000000000001,13.885345400868083
3298,3298,300.0,0.6,0.8,3.5,100.0,253,50,351,0.834983498349835,0.7207977207977208,0.7737003058103975,14.534470237422079
3299,3299,225.0,0.6,,3.5,,273,72,379,0.7913043478260869,0.7203166226912929,0.7541436464088397,14.69782592618792
3300,3300,225.0,0.8,,3.0,,240,44,379,0.8450704225352113,0.633245382585752,0.7239819004524887,14.241379898326239
3301,3301,500.0,0.6,0.99,5.0,50.0,202,41,274,0.831275720164609,0.7372262773722628,0.7814313346228241,12.9583060418116
3302,3302,200.0,0.7,0.99,3.5,100.0,262,51,386,0.8370607028753994,0.6787564766839378,0.7496423462088698,14.809115576338604
3303,3303,500.0,0.6,0.8,4.0,100.0,198,41,274,0.8284518828451883,0.7226277372262774,0.7719298245614036,12.807555301592387
3304,3304,250.0,0.7,0.9,3.5,100.0,253,55,366,0.8214285714285714,0.6912568306010929,0.7507418397626113,14.4160129221442
3305,3305,500.0,0.8,,3.0,25.0,174,33,274,0.8405797101449275,0.635036496350365,0.7234927234927234,12.093836015310336
3306,3306,400.0,,0.8,3.5,25.0,225,47,317,0.8272058823529411,0.7097791798107256,0.764006791171477,13.64262890829373
3307,3307,300.0,,0.99,4.0,0.0,252,53,351,0.8262295081967214,0.717948717948718,0.7682926829268292,14.42947802470948
3308,3308,300.0,0.7,0.99,3.0,50.0,236,43,351,0.8458781362007168,0.6723646723646723,0.7492063492063492,14.128950426106291
3309,3309,350.0,0.6,0.99,,50.0,257,76,331,0.7717717717717718,0.7764350453172205,0.7740963855421686,14.083513245825609
3310,3310,200.0,,0.99,4.0,100.0,278,65,386,0.8104956268221575,0.7202072538860104,0.7626886145404663,15.010589070937879
3311,3311,200.0,0.7,0.8,3.0,0.0,267,55,386,0.8291925465838509,0.6917098445595855,0.7542372881355933,14.87932827576192
3312,3312,225.0,0.9,,,100.0,222,52,379,0.8102189781021898,0.5857519788918206,0.6799387442572742,13.411510471929928
3313,3313,500.0,0.7,0.99,,25.0,208,64,274,0.7647058823529411,0.7591240875912408,0.7619047619047619,12.611852501889315
3314,3314,100.0,0.8,0.8,3.0,100.0,269,57,403,0.8251533742331288,0.6674937965260546,0.737997256515775,14.898532064224034
3315,3315,200.0,,0.99,3.5,,283,70,386,0.8016997167138811,0.7331606217616581,0.7658998646820028,15.062570160169491
3316,3316,300.0,0.8,0.9,5.0,0.0,228,43,351,0.8413284132841329,0.6495726495726496,0.7331189710610934,13.850013654461943
3317,3317,400.0,0.9,0.8,2.0,50.0,154,26,317,0.8555555555555555,0.48580441640378547,0.6197183098591549,11.47848228449892
3318,3318,225.0,0.9,,3.0,,201,34,379,0.8553191489361702,0.5303430079155673,0.6547231270358307,13.111794268374188
3319,3319,0.0,0.9,0.95,5.0,0.0,227,41,409,0.8470149253731343,0.5550122249388753,0.6706056129985228,13.866231934440643
3320,3320,225.0,0.8,0.8,,25.0,267,70,379,0.7922848664688428,0.7044854881266491,0.745810055865922,14.544416775765916
3321,3321,400.0,0.8,,,10.0,216,59,317,0.7854545454545454,0.6813880126182965,0.7297297297297297,13.025290085759387
3322,3322,250.0,0.9,0.99,3.0,10.0,194,33,366,0.8546255506607929,0.5300546448087432,0.6543001686340641,12.876232245039455
3323,3323,250.0,,0.8,3.0,100.0,267,70,366,0.7922848664688428,0.7295081967213115,0.7596017069701282,14.544416775765916
3324,3324,250.0,,0.95,3.0,50.0,265,63,366,0.8079268292682927,0.7240437158469946,0.7636887608069165,14.632177204917166
3325,3325,400.0,0.7,0.9,,,235,74,317,0.7605177993527508,0.7413249211356467,0.7507987220447284,13.368682913731496
3326,3326,0.0,0.7,,5.0,10.0,298,186,409,0.6157024793388429,0.7286063569682152,0.6674132138857782,13.545454545454545
3327,3327,225.0,0.8,0.9,2.0,,225,38,379,0.8555133079847909,0.5936675461741425,0.7009345794392523,13.874094359509666
3328,3328,0.0,0.7,0.8,5.0,25.0,295,130,409,0.6941176470588235,0.7212713936430318,0.7074340527577938,14.309601877143646
3329,3329,350.0,,0.99,,50.0,263,84,331,0.7579250720461095,0.7945619335347432,0.775811209439528,14.118579742599
3330,3330,300.0,,0.9,3.5,,262,65,351,0.8012232415902141,0.7464387464387464,0.7728613569321534,14.488633106564473
3331,3331,350.0,0.6,0.9,3.5,,239,54,331,0.8156996587030717,0.7220543806646526,0.7660256410256411,13.962529084303965
3332,3332,300.0,0.8,0.99,3.5,0.0,220,37,351,0.8560311284046692,0.6267806267806267,0.7236842105263157,13.723222954139716
3333,3333,100.0,0.8,0.99,,50.0,278,70,403,0.7988505747126436,0.6898263027295285,0.74034620505992,14.902364234245347
3334,3334,400.0,,0.9,3.0,,227,53,317,0.8107142857142857,0.7160883280757098,0.7604690117252932,13.565844715945367
3335,3335,0.0,0.7,0.8,3.0,25.0,288,123,409,0.7007299270072993,0.7041564792176039,0.7024390243902439,14.205992361609313
3336,3336,500.0,0.6,0.95,5.0,50.0,202,41,274,0.831275720164609,0.7372262773722628,0.7814313346228241,12.9583060418116
3337,3337,225.0,0.7,0.99,3.0,0.0,251,50,379,0.8338870431893688,0.662269129287599,0.738235294117647,14.467399484376298
3338,3338,200.0,0.7,0.9,3.5,10.0,268,54,386,0.8322981366459627,0.694300518134715,0.7570621468926554,14.935056097019455
3339,3339,225.0,,0.99,3.5,0.0,268,60,379,0.8170731707317073,0.7071240105540897,0.7581329561527581,14.797824494029436
3340,3340,0.0,,0.95,5.0,,315,158,409,0.6659619450317125,0.7701711491442543,0.7142857142857142,14.48371543095864
3341,3341,400.0,0.9,0.8,5.0,25.0,167,33,317,0.835,0.526813880126183,0.6460348162475823,11.808683245815343
3342,3342,200.0,0.9,0.8,5.0,25.0,214,35,386,0.8594377510040161,0.5544041450777202,0.674015748031496,13.561698961223827
3343,3343,250.0,0.9,0.95,4.0,10.0,196,34,366,0.8521739130434782,0.5355191256830601,0.6577181208053691,12.923857278557426
3344,3344,350.0,0.8,0.9,3.0,,209,41,331,0.836,0.6314199395770392,0.7194492254733218,13.218320619503826
3345,3345,250.0,0.7,0.99,3.0,100.0,246,52,366,0.825503355704698,0.6721311475409836,0.7409638554216866,14.25039738054191
3346,3346,100.0,,0.95,,100.0,339,153,403,0.6890243902439024,0.8411910669975186,0.7575418994413408,15.283300307612977
3347,3347,225.0,0.7,0.99,5.0,,258,59,379,0.8138801261829653,0.6807387862796834,0.7413793103448277,14.490723672584645
3348,3348,350.0,0.9,,,50.0,194,48,331,0.8016528925619835,0.5861027190332326,0.6771378708551483,12.470792322744567
3349,3349,100.0,0.6,0.95,3.0,,297,83,403,0.781578947368421,0.7369727047146402,0.7586206896551723,15.23577852846454
3350,3350,250.0,0.9,0.95,3.0,0.0,195,33,366,0.8552631578947368,0.5327868852459017,0.6565656565656567,12.914190481384177
3351,3351,350.0,0.8,0.8,3.0,0.0,208,39,331,0.8421052631578947,0.6283987915407855,0.7197231833910034,13.234723069896177
3352,3352,200.0,0.7,,,25.0,298,95,386,0.7582697201017812,0.772020725388601,0.7650834403080873,15.032111514698485
3353,3353,400.0,,0.8,3.5,,229,56,317,0.8035087719298246,0.722397476340694,0.7607973421926911,13.564789300683215
3354,3354,100.0,0.6,0.95,3.5,0.0,295,74,403,0.7994579945799458,0.7320099255583127,0.7642487046632124,15.35708658571293
3355,3355,0.0,0.7,0.8,2.0,50.0,267,113,409,0.7026315789473684,0.6528117359413202,0.67680608365019,13.696811000336808
3356,3356,0.0,0.6,0.9,3.5,,305,146,409,0.6762749445676275,0.7457212713936431,0.7093023255813954,14.361889085114338
3357,3357,350.0,0.7,,5.0,,232,56,331,0.8055555555555556,0.7009063444108762,0.7495961227786753,13.67073110293992
3358,3358,500.0,0.6,0.95,3.5,,200,41,274,0.8298755186721992,0.7299270072992701,0.7766990291262136,12.883132528016617
3359,3359,250.0,,0.8,4.0,25.0,267,75,366,0.7807017543859649,0.7295081967213115,0.7542372881355933,14.437706480637866
3360,3360,200.0,0.9,,5.0,0.0,214,35,386,0.8594377510040161,0.5544041450777202,0.674015748031496,13.561698961223827
3361,3361,400.0,0.9,0.99,2.0,0.0,154,26,317,0.8555555555555555,0.48580441640378547,0.6197183098591549,11.47848228449892
3362,3362,250.0,0.7,0.95,2.0,,234,47,366,0.8327402135231317,0.639344262295082,0.723338485316847,13.95926967876231
3363,3363,225.0,0.7,0.99,3.5,50.0,252,50,379,0.8344370860927153,0.6649076517150396,0.7400881057268722,14.500970508740588
3364,3364,225.0,0.9,0.9,3.5,0.0,201,33,379,0.8589743589743589,0.5303430079155673,0.6557911908646004,13.139781054258329
3365,3365,350.0,0.7,0.95,3.5,0.0,225,43,331,0.8395522388059702,0.6797583081570997,0.7512520868113524,13.744062490084337
3366,3366,250.0,0.7,0.99,2.0,,228,46,366,0.8321167883211679,0.6229508196721312,0.7125,13.773983727928035
3367,3367,225.0,0.9,0.9,2.0,50.0,190,29,379,0.867579908675799,0.5013192612137203,0.6354515050167224,12.839010189590233
3368,3368,500.0,0.9,0.99,,100.0,164,46,274,0.780952380952381,0.5985401459854015,0.6776859504132232,11.31707517321461
3369,3369,300.0,0.7,0.99,3.0,10.0,236,43,351,0.8458781362007168,0.6723646723646723,0.7492063492063492,14.128950426106291
3370,3370,500.0,0.9,0.95,3.0,50.0,147,29,274,0.8352272727272727,0.5364963503649635,0.6533333333333332,11.080541913232814
3371,3371,500.0,0.7,,,50.0,209,66,274,0.76,0.7627737226277372,0.7613843351548271,12.603174203350518
3372,3372,300.0,0.6,0.9,3.5,10.0,251,47,351,0.8422818791946308,0.7150997150997151,0.7734976887519259,14.540039603723656
3373,3373,400.0,0.7,,4.0,10.0,210,45,317,0.8235294117647058,0.6624605678233438,0.7342657342657342,13.15071011278814
3374,3374,300.0,,0.8,3.5,10.0,256,56,351,0.8205128205128205,0.7293447293447294,0.7722473604826546,14.493146037050824
3375,3375,500.0,,0.8,4.0,,205,49,274,0.8070866141732284,0.7481751824817519,0.7765151515151515,12.86284400533225
3376,3376,0.0,0.7,,3.5,25.0,293,185,409,0.6129707112970711,0.7163814180929096,0.66065388951522,13.401508064768002
3377,3377,0.0,,0.99,3.5,50.0,286,88,409,0.7647058823529411,0.6992665036674817,0.7305236270753511,14.788707933857548
3378,3378,350.0,0.6,0.9,4.0,,239,58,331,0.8047138047138047,0.7220543806646526,0.7611464968152867,13.868186591137261
3379,3379,225.0,0.7,0.9,,100.0,290,92,379,0.7591623036649214,0.7651715039577837,0.7621550591327201,14.837690792802874
3380,3380,0.0,0.9,0.8,4.0,25.0,228,58,409,0.7972027972027972,0.5574572127139364,0.6561151079136691,13.481922628551084
3381,3381,225.0,,0.99,3.5,100.0,269,62,379,0.8126888217522659,0.7097625329815304,0.7577464788732394,14.785577197098512
3382,3382,400.0,0.8,0.99,3.5,25.0,193,36,317,0.8427947598253275,0.6088328075709779,0.7069597069597071,12.753798988783233
3383,3383,0.0,0.8,0.95,3.5,100.0,268,61,409,0.8145896656534954,0.6552567237163814,0.7262872628726288,14.77531828405523
3384,3384,400.0,,0.99,5.0,25.0,228,49,317,0.8231046931407943,0.7192429022082019,0.7676767676767676,13.6991923132753
3385,3385,250.0,0.9,,,50.0,216,51,366,0.8089887640449438,0.5901639344262295,0.6824644549763033,13.218985325421459
3386,3386,250.0,0.9,0.95,3.0,25.0,195,33,366,0.8552631578947368,0.5327868852459017,0.6565656565656567,12.914190481384177
3387,3387,500.0,0.9,,2.0,50.0,140,25,274,0.8484848484848485,0.5109489051094891,0.6378132118451025,10.898985218261322
3388,3388,300.0,,0.99,3.5,10.0,252,50,351,0.8344370860927153,0.717948717948718,0.771822358346095,14.500970508740588
3389,3389,225.0,0.8,0.8,2.0,25.0,224,36,379,0.8615384615384616,0.5910290237467019,0.701095461658842,13.891890273991349
3390,3390,300.0,,,3.0,50.0,254,55,351,0.8220064724919094,0.7236467236467237,0.7696969696969697,14.449555149309786
3391,3391,250.0,0.6,0.99,5.0,0.0,261,59,366,0.815625,0.7131147540983607,0.760932944606414,14.590343553186127
3392,3392,500.0,0.8,0.9,4.0,25.0,174,36,274,0.8285714285714286,0.635036496350365,0.7190082644628101,12.007140732556964
3393,3393,350.0,0.7,0.9,,25.0,251,75,331,0.7699386503067485,0.7583081570996979,0.7640791476407914,13.901604268104954
3394,3394,225.0,0.7,0.99,3.0,50.0,251,50,379,0.8338870431893688,0.662269129287599,0.738235294117647,14.467399484376298
3395,3395,225.0,0.7,0.95,3.0,50.0,257,51,379,0.8344155844155844,0.6781002638522428,0.7481804949053857,14.643934075063475
3396,3396,300.0,0.9,0.95,2.0,10.0,177,26,351,0.8719211822660099,0.5042735042735043,0.6389891696750903,12.422964592281657
3397,3397,300.0,0.6,0.9,3.0,,253,51,351,0.8322368421052632,0.7207977207977208,0.7725190839694656,14.51054516731303
3398,3398,500.0,0.7,0.99,,0.0,208,64,274,0.7647058823529411,0.7591240875912408,0.7619047619047619,12.611852501889315
3399,3399,300.0,0.9,0.99,3.5,,187,31,351,0.8577981651376146,0.5327635327635327,0.657293497363796,12.665238129649753
3400,3400,100.0,0.6,0.8,4.0,50.0,299,97,403,0.7550505050505051,0.7419354838709677,0.7484355444305383,15.025315338125221
3401,3401,0.0,0.6,0.8,,0.0,334,250,409,0.571917808219178,0.8166259168704156,0.6727089627391742,13.821018339659544
3402,3402,500.0,0.8,,,0.0,194,55,274,0.7791164658634538,0.708029197080292,0.7418738049713194,12.294250460174872
3403,3403,500.0,0.6,0.8,5.0,10.0,202,41,274,0.831275720164609,0.7372262773722628,0.7814313346228241,12.9583060418116
3404,3404,300.0,0.8,0.95,3.5,0.0,223,37,351,0.8576923076923076,0.6353276353276354,0.7299509001636661,13.829872906696744
3405,3405,500.0,0.9,0.95,3.5,100.0,147,30,274,0.8305084745762712,0.5364963503649635,0.6518847006651884,11.049196611641584
3406,3406,225.0,0.8,0.95,2.0,,225,38,379,0.8555133079847909,0.5936675461741425,0.7009345794392523,13.874094359509666
3407,3407,400.0,,,3.5,,229,57,317,0.8006993006993007,0.722397476340694,0.7595356550580431,13.541053868149993
